date,sales,dayofweek,day,lag_1,lag_3,lag_7,lag_35,lag_21,lag_14,lag_28,lag_30,lag_60,rolling_7,rolling_7_std,rolling_14_mean,rolling_28_mean,rolling_30,rolling_60,rolling_90,rolling_30_std,ewm_7,ewm_14,dow_sin,dow_cos,forecast,std_dev,safety_stock,reorder_point,EOQ
2014-02-28,3390,4,28,3064.0,3040.0,3689.0,3751.0,4113.0,3504.0,4212.0,2527.0,4160.0,3630.8571428571427,802.5398076464119,3648.0714285714284,3916.5714285714284,3887.233333333333,3881.0333333333333,3940.322222222222,908.4002871032026,3389.4755930838655,3553.8420715209463,-0.433883739117558,-0.433883739117558,,908.400287103203,3965.6120634483373,,11995.0548143808
2014-03-01,5567,5,1,3390.0,2934.0,4653.0,4606.0,5560.0,4740.0,6272.0,2741.0,4027.0,3761.4285714285716,1036.7378095325173,3707.1428571428573,3891.3928571428573,3981.4333333333334,3906.7,3949.4666666666667,931.6669777722353,3933.856694812899,3822.263128651487,-0.9749279121818236,-0.9749279121818236,,931.6669777722357,4067.1825610621872,,11995.0548143808
2014-03-02,5330,6,2,5567.0,3064.0,4885.0,5103.0,5485.0,4759.0,4896.0,4212.0,2791.0,3825.0,1126.8441181754743,3747.9285714285716,3906.8928571428573,4018.7,3949.016666666667,3957.8888888888887,963.039446680174,4282.892521109675,4023.294711497955,-0.7818314824680299,-0.7818314824680299,,963.0394466801744,4204.138749790633,,11995.0548143808
2014-03-03,3736,0,3,5330.0,3390.0,3450.0,3382.0,4150.0,3801.0,3975.0,6272.0,4278.0,3865.8571428571427,1116.1150520998294,3743.285714285714,3898.3571428571427,3934.1666666666665,3939.983333333333,3954.011111111111,864.7121539537814,4146.169390832256,3984.988749964895,0.0,0.0,,864.7121539537819,3774.8919697775623,,11995.0548143808
2014-03-04,3217,1,4,3736.0,5567.0,3040.0,2778.0,3372.0,2898.0,3340.0,4896.0,4549.0,3891.1428571428573,1096.1125898026191,3766.0714285714284,3893.964285714286,3878.2,3917.7833333333333,3948.266666666667,854.5884833427457,3913.877043124192,3882.5902499695753,0.7818314824680298,0.7818314824680298,,854.5884833427461,3730.6971903708713,,11995.0548143808
2014-03-05,2853,2,5,3217.0,5330.0,2934.0,2527.0,3366.0,2863.0,3352.0,3975.0,4909.0,3879.5714285714284,1108.2612293051434,3765.3571428571427,3876.1428571428573,3840.8,3883.516666666667,3938.177777777778,874.5249902779649,3648.657782343144,3745.311549973632,0.9749279121818236,0.9749279121818236,,874.5249902779653,3817.729805318014,,11995.0548143808
2014-03-06,3166,3,6,2853.0,3736.0,3064.0,2741.0,3760.0,2907.0,3446.0,3340.0,5265.0,3894.1428571428573,1096.357519025525,3783.8571428571427,3866.1428571428573,3835.0,3848.5333333333333,3925.633333333333,878.5287466103056,3527.993336757358,3668.070009977148,0.43388373911755823,0.43388373911755823,,878.528746610306,3835.208162201045,,11995.0548143808
2014-03-07,3961,4,7,3166.0,3217.0,3390.0,4212.0,3504.0,3689.0,4113.0,3352.0,4179.0,3975.714285714286,1073.602302885896,3803.285714285714,3860.714285714286,3855.3,3844.9,3905.911111111111,874.0076994058318,3636.2450025680187,3707.127341980195,-0.433883739117558,-0.433883739117558,,874.0076994058322,3815.47157736282,,11995.0548143808
2014-03-08,4927,5,8,3961.0,2853.0,5567.0,6272.0,4740.0,4653.0,5560.0,3446.0,3872.0,3884.285714285714,933.6283547332418,3822.8571428571427,3838.1071428571427,3904.6666666666665,3862.483333333333,3901.6111111111113,891.7378744797121,3958.933751926014,3869.777029716169,-0.9749279121818236,-0.9749279121818236,,891.7378744797124,3892.8724733755735,,11995.0548143808
2014-03-09,5757,6,9,4927.0,3166.0,5330.0,4896.0,4759.0,4885.0,5485.0,4113.0,3406.0,3945.285714285714,1050.467628294767,3885.1428571428573,3847.8214285714284,3959.4666666666667,3901.6666666666665,3921.788888888889,953.3668372860301,4408.4503139445105,4121.4067590873465,-0.7818314824680299,-0.7818314824680299,,953.3668372860304,4161.913073463778,,11995.0548143808
2014-03-10,4255,0,10,5757.0,3961.0,3736.0,3975.0,3801.0,3450.0,4150.0,5560.0,3250.0,4019.4285714285716,1051.549310484747,3942.6428571428573,3851.5714285714284,3915.9666666666667,3918.4166666666665,3923.4,906.4368849714618,4370.087735458383,4139.219191209034,0.0,0.0,,906.4368849714623,3957.0408517374076,,11995.0548143808
2014-03-11,3236,1,11,4255.0,4927.0,3217.0,3340.0,2898.0,3040.0,3372.0,5485.0,3960.0,4022.1428571428573,1049.1546483671846,3956.6428571428573,3846.714285714286,3841.0,3906.35,3923.088888888889,864.2137347383052,4086.565801593787,4018.789965714496,0.7818314824680298,0.7818314824680298,,864.2137347383057,3772.716125844433,,11995.0548143808
2014-03-12,3266,2,12,3236.0,5757.0,2853.0,3352.0,2863.0,2934.0,3366.0,4150.0,5369.0,4081.1428571428573,981.9065516587974,3980.3571428571427,3843.1428571428573,3811.5333333333333,3871.3,3922.2,868.3752459715078,3881.4243511953405,3918.4179702858964,0.9749279121818236,0.9749279121818236,,868.3752459715082,3790.8831601165043,,11995.0548143808
2014-03-13,3207,3,13,3266.0,4255.0,3166.0,3446.0,2907.0,3064.0,3760.0,3372.0,4860.0,4087.0,975.6401317425708,3990.5714285714284,3823.3928571428573,3806.0333333333333,3843.75,3914.8333333333335,871.7709871422501,3712.8182633965052,3823.5622409144435,0.43388373911755823,0.43388373911755823,,871.7709871422505,3805.7072330964747,,11995.0548143808
2014-03-14,3957,4,14,3207.0,3236.0,3961.0,4113.0,3689.0,3390.0,3504.0,3366.0,3578.0,4086.4285714285716,975.7273965513866,4031.0714285714284,3839.5714285714284,3825.733333333333,3850.0666666666666,3901.1444444444446,868.1544806650687,3773.863697547379,3841.353942125851,-0.433883739117558,-0.433883739117558,,868.1544806650693,3789.9194114532397,,11995.0548143808
2014-03-15,5249,5,15,3957.0,3266.0,4927.0,5560.0,4653.0,5567.0,4740.0,3760.0,3023.0,4132.428571428572,1028.1426387978859,4008.3571428571427,3857.75,3875.366666666667,3887.1666666666665,3903.5333333333333,906.0055752029541,4142.647773160535,4029.0400831757374,-0.9749279121818236,-0.9749279121818236,,906.0055752029546,3955.157973401325,,11995.0548143808
2014-03-16,5175,6,16,5249.0,3207.0,5757.0,5485.0,4885.0,5330.0,4759.0,3504.0,3145.0,4049.285714285714,888.9879478533812,3997.285714285714,3872.6071428571427,3931.0666666666666,3921.0,3917.322222222222,933.3402356066541,4400.735829870401,4181.834738752305,-0.7818314824680299,-0.7818314824680299,,933.3402356066545,4074.4871508423057,,11995.0548143808
2014-03-17,3436,0,17,5175.0,3957.0,4255.0,4150.0,3450.0,3736.0,3801.0,4740.0,3029.0,3932.285714285714,911.0228160856163,3975.8571428571427,3859.5714285714284,3887.6,3927.7833333333333,3918.1666666666665,924.6925528203224,4159.551872402801,4082.3901069186645,0.0,0.0,,924.6925528203228,4036.735781027453,,11995.0548143808
2014-03-18,3053,1,18,3436.0,5249.0,3236.0,3372.0,3040.0,3217.0,2898.0,4759.0,3987.0,3906.1428571428573,936.6003111557985,3964.1428571428573,3865.1071428571427,3830.733333333333,3912.2166666666667,3914.688888888889,921.7082691032548,3882.9139043021005,3945.1380926628426,0.7818314824680298,0.7818314824680298,,921.7082691032552,4023.70792130837,,11995.0548143808
2014-03-19,3150,2,19,3053.0,5175.0,3266.0,3366.0,2934.0,2853.0,2863.0,3801.0,5288.0,3889.5714285714284,950.7337266804069,3985.3571428571427,3875.3571428571427,3809.0333333333333,3876.5833333333335,3909.3777777777777,930.0579323199436,3699.6854282265754,3839.119680307797,0.9749279121818236,0.9749279121818236,,930.057932319944,4060.1582897724984,,11995.0548143808
2014-03-20,3254,3,20,3150.0,3436.0,3207.0,3760.0,3064.0,3166.0,2907.0,2898.0,4659.0,3896.285714285714,945.2600549206378,3991.6428571428573,3887.75,3820.9,3853.1666666666665,3903.233333333333,920.2526021284169,3588.2640711699314,3761.1037229334243,0.43388373911755823,0.43388373911755823,,920.2526021284173,4017.353222176571,,11995.0548143808
2014-03-21,3850,4,21,3254.0,3053.0,3957.0,3504.0,3390.0,3961.0,3689.0,2863.0,3898.0,3881.0,944.9797175953897,3983.714285714286,3893.5,3853.8,3852.366666666667,3887.9777777777776,902.2936825973886,3653.6980533774486,3772.956559875634,-0.433883739117558,-0.433883739117558,,902.2936825973891,3938.95374460061,,11995.0548143808
2014-03-22,4925,5,22,3850.0,3150.0,5249.0,4740.0,5567.0,4927.0,4653.0,2907.0,3005.0,3834.714285714286,871.9169903696304,3983.5714285714284,3903.214285714286,3921.0666666666666,3884.366666666667,3885.0,904.4941025839697,3971.5235400330866,3926.562351892216,-0.9749279121818236,-0.9749279121818236,,904.4941025839702,3948.5596553068535,,11995.0548143808
2014-03-23,5416,6,23,4925.0,3254.0,5175.0,4759.0,5330.0,5757.0,4885.0,3689.0,2985.0,3869.1428571428573,936.058835147203,3959.214285714286,3922.1785714285716,3978.633333333333,3924.883333333333,3893.222222222222,943.3383670309555,4332.642655024815,4125.154038306587,-0.7818314824680299,-0.7818314824680299,,943.338367030956,4118.1338902269745,,11995.0548143808
2014-03-24,3804,0,24,5416.0,3850.0,3436.0,3801.0,3736.0,4255.0,3450.0,4653.0,2786.0,3921.714285714286,917.8345374277618,3927.0,3934.8214285714284,3950.3333333333335,3941.85,3898.011111111111,935.1088940215179,4200.481991268612,4082.3334998657083,0.0,0.0,,935.1088940215184,4082.208210870226,,11995.0548143808
2014-03-25,3194,1,25,3804.0,4925.0,3053.0,2898.0,3217.0,3236.0,3040.0,4885.0,3751.0,3941.8571428571427,896.9006687051832,3924.0,3940.3214285714284,3893.9666666666667,3932.5666666666666,3933.5,927.7624726982178,3948.8614934514585,3963.889033216947,0.7818314824680298,0.7818314824680298,,927.7624726982183,4050.137484521432,,11995.0548143808
2014-03-26,2991,2,26,3194.0,5416.0,3150.0,2863.0,2853.0,3266.0,2934.0,3450.0,4606.0,3919.1428571428573,921.9603079980205,3904.3571428571427,3942.3571428571427,3878.6666666666665,3905.65,3928.1555555555556,939.0525795323827,3709.3961200885938,3834.1704954546876,0.9749279121818236,0.9749279121818236,,939.052579532383,4099.4243292030405,,11995.0548143808
2014-03-27,3252,3,27,2991.0,3804.0,3254.0,2907.0,3166.0,3207.0,3064.0,3040.0,5103.0,3918.8571428571427,922.2010678392239,3907.5714285714284,3949.0714285714284,3885.733333333333,3874.8,3920.0666666666666,933.3038065936964,3595.0470900664454,3756.547762727396,0.43388373911755823,0.43388373911755823,,933.3038065936968,4074.3281203627967,,11995.0548143808
2014-03-28,3766,4,28,3252.0,3194.0,3850.0,3689.0,3961.0,3957.0,3390.0,2934.0,3382.0,3906.8571428571427,923.7915400802309,3893.9285714285716,3962.5,3913.4666666666667,3881.2,3912.6,916.2534182401541,3637.785317549834,3757.8080610304096,-0.433883739117558,-0.433883739117558,,916.2534182401546,3999.894826250898,,11995.0548143808
2014-03-29,4816,5,29,3766.0,2991.0,4925.0,4653.0,4927.0,5249.0,5567.0,3064.0,2778.0,3891.285714285714,904.4863577901917,3863.0,3935.6785714285716,3971.866666666667,3915.1666666666665,3919.866666666667,916.0775728835499,3932.3389881623757,3898.9003195596883,-0.9749279121818236,-0.9749279121818236,,916.0775728835504,3999.1271751643103,,11995.0548143808
2014-03-30,5577,6,30,4816.0,3252.0,5416.0,4885.0,5757.0,5175.0,5330.0,3390.0,2527.0,3914.285714285714,950.5918707636312,3891.714285714286,3944.5,4044.766666666667,3966.0,3935.6111111111113,954.3945068537591,4343.504241121782,4122.646943618396,-0.7818314824680299,-0.7818314824680299,,954.3945068537596,4166.399354338943,,11995.0548143808
2014-03-31,3492,0,31,5577.0,3766.0,3804.0,3450.0,4255.0,3436.0,3736.0,5567.0,2741.0,3869.714285714286,963.8469301512042,3895.714285714286,3935.785714285714,3975.6,3978.516666666667,3929.6666666666665,914.6326415373021,4130.628180841336,4038.5606844692766,0.0,0.0,,914.6326415373026,3992.8193423081498,,11995.0548143808
2014-04-01,3669,1,1,3492.0,4816.0,3194.0,3040.0,3236.0,3053.0,3217.0,5330.0,4212.0,3937.5714285714284,924.2537272745766,3939.714285714286,3951.9285714285716,3920.233333333333,3969.4666666666667,3939.4222222222224,879.4134676740073,4015.2211356310017,3989.28592654004,0.7818314824680298,0.7818314824680298,,879.4134676740076,3839.0704028595,,11995.0548143808
2014-04-02,3908,2,2,3669.0,5577.0,2991.0,2934.0,3266.0,3150.0,2853.0,3736.0,6272.0,4068.5714285714284,827.6693899423932,3993.8571428571427,3989.6071428571427,3925.9666666666667,3930.0666666666666,3935.311111111111,878.7313536878085,3988.4158517232513,3978.447803001368,0.9749279121818236,0.9749279121818236,,878.731353687809,3836.092641303587,,11995.0548143808
2014-04-03,3895,3,3,3908.0,3492.0,3252.0,3064.0,3207.0,3254.0,3166.0,3217.0,4896.0,4160.428571428572,754.3754275652669,4039.6428571428573,4015.6428571428573,3948.5666666666666,3913.383333333333,3928.0444444444443,868.5282312658195,3965.0618887924384,3967.321429267852,0.43388373911755823,0.43388373911755823,,868.5282312658198,3791.551015837452,,11995.0548143808
2014-04-04,4187,4,4,3895.0,3669.0,3766.0,3390.0,3957.0,3850.0,3961.0,2853.0,3975.0,4220.571428571428,734.2008937483972,4063.714285714286,4023.714285714286,3993.0333333333333,3916.9166666666665,3920.0222222222224,844.3149225885642,4020.546416594329,3996.6119053654716,-0.433883739117558,-0.433883739117558,,844.3149225885646,3685.8480670936533,,11995.0548143808
2014-04-05,5647,5,5,4187.0,3908.0,4816.0,5567.0,5249.0,4925.0,4927.0,3166.0,3340.0,4339.285714285715,895.8996808210336,4115.285714285715,4049.4285714285716,4075.733333333333,3955.366666666667,3924.266666666667,881.2140110854571,4427.159812445747,4216.663651316742,-0.9749279121818236,-0.9749279121818236,,881.2140110854574,3846.930656510429,,11995.0548143808
2014-04-06,6118,6,6,5647.0,3895.0,5577.0,5330.0,5175.0,5416.0,5757.0,3961.0,3352.0,4416.571428571428,1033.2709965836375,4165.428571428572,4062.3214285714284,4147.633333333333,4001.4666666666667,3945.811111111111,956.3257085948948,4849.86985933431,4470.175164474511,-0.7818314824680299,-0.7818314824680299,,956.3257085948952,4174.829995577534,,11995.0548143808
2014-04-07,4321,0,7,6118.0,4187.0,3492.0,3736.0,3436.0,3804.0,4255.0,4927.0,3446.0,4535.0,954.1154716979091,4202.357142857143,4064.6785714285716,4127.433333333333,4016.05,3950.8,945.636245707296,4717.652394500732,4450.285142544576,0.0,0.0,,945.6362457072964,4128.165255835957,,11995.0548143808
2014-04-08,3892,1,8,4321.0,5647.0,3669.0,3217.0,3053.0,3194.0,3236.0,5757.0,4113.0,4566.857142857143,923.616700544008,4252.214285714285,4088.1071428571427,4065.266666666667,4012.366666666667,3956.2,894.7473129453784,4511.239295875549,4375.847123538632,0.7818314824680298,0.7818314824680298,,894.7473129453789,3906.010145889647,,11995.0548143808
2014-04-09,3823,2,9,3892.0,6118.0,3908.0,2853.0,3150.0,2991.0,3266.0,4255.0,5560.0,4554.714285714285,934.2203013361259,4311.642857142857,4108.0,4050.866666666667,3983.4166666666665,3962.5666666666666,895.0646955362437,4339.179471906661,4302.1341737334815,0.9749279121818236,0.9749279121818236,,895.0646955362441,3907.395676309367,,11995.0548143808
2014-04-10,3891,3,10,3823.0,4321.0,3895.0,3166.0,3254.0,3252.0,3207.0,3236.0,5485.0,4554.142857142857,934.692182587651,4357.285714285715,4132.428571428572,4072.7,3956.85,3961.8,882.4013532831013,4227.134603929996,4247.316283902351,0.43388373911755823,0.43388373911755823,,882.4013532831018,3852.113986600994,,11995.0548143808
2014-04-11,4248,4,11,3891.0,3892.0,4187.0,3961.0,3850.0,3766.0,3957.0,3266.0,4150.0,4562.857142857143,930.9757298253268,4391.714285714285,4142.821428571428,4105.433333333333,3958.483333333333,3949.3444444444444,869.5649599312387,4232.350952947497,4247.4074460487045,-0.433883739117558,-0.433883739117558,,869.5649599312392,3796.0768441099417,,11995.0548143808
2014-04-12,5018,5,12,4248.0,3823.0,5647.0,4927.0,4925.0,4816.0,5249.0,3207.0,3372.0,4473.0,834.2225921978646,4406.142857142857,4134.571428571428,4165.8,3985.9166666666665,3951.1,867.9032363035607,4428.763214710622,4350.153119908877,-0.9749279121818236,-0.9749279121818236,,867.9032363035611,3788.822606790124,,11995.0548143808
2014-04-13,5350,6,13,5018.0,3891.0,6118.0,5757.0,5416.0,5577.0,5175.0,3957.0,3366.0,4363.285714285715,599.2227505376424,4389.928571428572,4140.821428571428,4212.233333333334,4018.983333333333,3970.788888888889,893.2404272756178,4659.072411032967,4483.46603725436,-0.7818314824680299,-0.7818314824680299,,893.2404272756182,3899.4318520745974,,11995.0548143808
2014-04-14,3740,0,14,5350.0,4248.0,4321.0,4255.0,3804.0,3492.0,3436.0,5249.0,3760.0,4280.285714285715,644.5775656158315,4407.642857142857,4151.678571428572,4161.933333333333,4018.65,3978.7555555555555,875.1490881197153,4429.304308274725,4384.337232287112,0.0,0.0,,875.1490881197157,3820.4542979950356,,11995.0548143808
2014-04-15,3388,1,15,3740.0,5018.0,3892.0,3236.0,3194.0,3669.0,3053.0,5175.0,3504.0,4208.285714285715,719.0272860575128,4387.571428571428,4163.642857142857,4102.366666666667,4016.7166666666667,3981.4555555555557,864.5691565379653,4168.978231206044,4251.492267982164,0.7818314824680298,0.7818314824680298,,864.5691565379657,3774.2677160369444,,11995.0548143808
2014-04-16,4031,2,16,3388.0,5350.0,3823.0,3266.0,2991.0,3908.0,3150.0,3436.0,4740.0,4238.0,704.6046172618092,4396.357142857143,4195.107142857143,4122.2,4004.9,3992.588888888889,855.5329615367542,4134.483673404533,4222.0932989178755,0.9749279121818236,0.9749279121818236,,855.5329615367547,3734.820300163987,,11995.0548143808
2014-04-17,3924,3,17,4031.0,3740.0,3891.0,3207.0,3252.0,3895.0,3254.0,3053.0,4759.0,4242.714285714285,702.0015940831132,4398.428571428572,4219.035714285715,4151.233333333334,3990.983333333333,3991.8888888888887,832.4655810771688,4081.8627550533997,4182.3475257288255,0.43388373911755823,0.43388373911755823,,832.4655810771694,3634.119889209261,,11995.0548143808
2014-04-18,4920,4,18,3924.0,3388.0,4248.0,3957.0,3766.0,4187.0,3850.0,3150.0,3801.0,4338.714285714285,747.3300730568998,4450.785714285715,4257.25,4210.233333333334,4009.633333333333,3987.8,821.7112792439749,4291.397066290049,4280.701188964982,-0.433883739117558,-0.433883739117558,,821.7112792439755,3587.172095720912,,11995.0548143808
2014-04-19,6025,5,19,4920.0,4031.0,5018.0,5249.0,4816.0,5647.0,4925.0,3254.0,2898.0,4482.571428571428,965.0802828681893,4477.785714285715,4296.535714285715,4302.6,4061.75,4002.9777777777776,865.1115375567374,4724.797799717537,4513.274363769651,-0.9749279121818236,-0.9749279121818236,,865.1115375567379,3776.635474767941,,11995.0548143808
2014-04-20,4637,6,20,6025.0,3924.0,5350.0,5175.0,5577.0,6118.0,5416.0,3850.0,2863.0,4380.714285714285,893.2218302836261,4372.0,4268.714285714285,4328.833333333333,4091.3166666666666,4011.188888888889,862.8431784366741,4702.8483497881525,4529.771115267031,-0.7818314824680299,-0.7818314824680299,,862.8431784366745,3766.7329764767505,,11995.0548143808
2014-04-21,3672,0,21,4637.0,4920.0,3740.0,3436.0,3492.0,4321.0,3804.0,4925.0,2907.0,4371.0,901.6810226829992,4325.642857142857,4264.0,4287.066666666667,4104.066666666667,4018.6,863.3162577639374,4445.136262341114,4415.401633231427,0.0,0.0,,863.3162577639379,3768.7981993898193,,11995.0548143808
2014-04-22,3607,1,22,3672.0,6025.0,3388.0,3053.0,3669.0,3892.0,3194.0,5416.0,3689.0,4402.285714285715,864.9400199408227,4305.285714285715,4278.75,4226.766666666666,4102.7,4025.511111111111,844.7209571226981,4235.602196755835,4307.61474880057,0.7818314824680298,0.7818314824680298,,844.7209571226986,3687.6206066553405,,11995.0548143808
2014-04-23,3259,2,23,3607.0,4637.0,4031.0,3150.0,3908.0,3823.0,2991.0,3804.0,4653.0,4292.0,963.7458171115419,4265.0,4288.321428571428,4208.6,4079.4666666666667,4030.766666666667,859.8514546931459,3991.4516475668765,4167.7994489604935,0.9749279121818236,0.9749279121818236,,859.8514546931464,3753.6726373990596,,11995.0548143808
2014-04-24,3385,3,24,3259.0,3672.0,3924.0,3254.0,3895.0,3891.0,3252.0,3194.0,4885.0,4215.0,1018.0502607107999,4228.857142857143,4293.071428571428,4214.966666666666,4054.4666666666667,4026.7,852.7577771189013,3839.8387356751573,4063.4261890990942,0.43388373911755823,0.43388373911755823,,852.7577771189018,3722.70526127422,,11995.0548143808
